Of	Of	pp-f	Of	of	0
of	of	pp-f	of	of	0
cattel	cattel	n2	cattle	cattle	0
also	also	av	also	also	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
yet	yet	av	yet	yet	0
remayning	remayning	vvg	remaining	remain	0
,	,	,	,	,	0
may	may	vmb	may	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
(	(	(	(	(	0
God	God	n1	God	god	0
willing	willing	vvg	willing	will	0
)	)	)	)	)	0
thither	thither	av	thither	thither	0
transported	transported	vvn	transported	transport	0
.	.	.	.	.	1
So	So	av	So	so	0
likewise	likewise	av	likewise	likewise	0
,	,	,	,	,	0
our	our	po12	our	our	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
fruites	fruites	n2	fruits	fruit	0
,	,	,	,	,	0
rootes	rootes	n2	roots	root	0
,	,	,	,	,	0
and	and	cc	and	and	0
hearbes	hearbes	n2	herbs	herb	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
there	there	a-acp	there	there	0
planted	planted	vvn	planted	plant	0
and	and	cc	and	and	0
sowed	sowed	vvn	sowed	sow	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
already	already	av	already	already	0
,	,	,	,	,	0
and	and	cc	and	and	0
prove	prove	vvi	prove	prove	0
well	well	av	well	well	0
:	:	:	:	:	0
And	And	cc	And	and	0
in	in	p-acp	in	in	0
short	short	j	short	short	0
time	time	n1	time	time	0
also	also	av	also	also	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
raise	raise	vvi	raise	raise	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
commodities	commodities	n2	commodities	commodity	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
both	both	av-d	both	both	0
enrich	enrich	vvi	enrich	enrich	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
advertise	advertise	vvi	advertise	advertise	0
you	you	pn22	you	you	0
of	of	a-acp	of	off	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
:	:	:	:	:	0
What	What	q-crq	What	what	0
else	else	av	else	else	0
concerneth	concerneth	vvz	concerns	concern	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
maners	maners	n2	manners	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
the	the	dt	the	the	0
number	number	n1	number	number	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
particularities	particularities	n2	particularities	particularity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
voyages	voyages	n2	voyages	voyage	0
thither	thither	av	thither	thither	0
made	made	vvn	made	make	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
actions	actions	n2	actions	action	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
by	by	p-acp	by	by	0
Sir	Sir	n1	Sir	sir	0
Walter	Walter	np1	Walter	Walter	0
Ralegh	Ralegh	np1	Ralegh	Ralegh	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
imployed	imployed	vvn	employed	employ	0
,	,	,	,	,	0
many	many	d	many	many	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
remembred	remembred	vvn	remembered	remember	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
VIII	VIII	np1	VIII	Viii	0
385	385	crd	385	385	0
2B	2B	np1	2B	2B	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
first	first	ord	first	first	0
discoverers	discoverers	n2	discoverers	discoverer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
general	general	n1	general	general	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
Sir	Sir	n1	Sir	sir	0
Richard	Richard	np1	Richard	Richard	0
Grinvil	Grinvil	n1	Grinvil	grinvil	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
departure	departure	n1	departure	departure	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Governour	Governour	n1	Governor	governor	0
there	there	pc-acp	there	there	0
Master	Master	vvi	Master	master	0
Ralph	Ralph	np1	Ralph	Ralph	0
Lane	Lane	n1	Lane	lane	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
other	other	n-jn	other	other	0
directed	directed	vvn	directed	direct	0
and	and	cc	and	and	0
imployed	imployed	vvn	employed	employ	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
government	government	n1	government	government	0
:	:	:	:	:	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
Captaines	Captaines	n2	Captains	captain	0
and	and	cc	and	and	0
Masters	Masters	n2	Master's	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
voyages	voyages	n2	voyages	voyage	0
made	made	vvd	made	make	0
since	since	a-acp	since	since	0
for	for	p-acp	for	for	0
transportation	transportation	n1	transportation	transportation	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Governour	Governour	n1	Governor	governor	0
and	and	cc	and	and	0
assistants	assistants	n2	assistants	assistant	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
already	already	av	already	already	0
transported	transported	vvn	transported	transport	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
accidents	accidents	n2	accidents	accident	0
,	,	,	,	,	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
els	els	av	else	else	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ready	ready	j	ready	ready	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Chronicle	Chronicle	n1	Chronicle	chronicle	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
times	times	n2	times	time	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
time	time	n1	time	time	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
convenient	convenient	j	convenient	convenient	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
also	also	av	also	also	0
published	published	vvn	published	publish	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Thus	Thus	av	Thus	thus	0
referring	referring	vvg	referring	refer	0
my	my	po11	my	my	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
constructions	constructions	n2	constructions	construction	0
,	,	,	,	,	0
expecting	expecting	vvg	expecting	expect	0
good	good	j	good	good	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
action	action	n1	actium	action	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
the	the	dt	the	the	0
authour	authour	n1	author	author	0
and	and	cc	and	and	0
governour	governour	n1	governor	governor	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
els	els	av	else	else	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
my	my	po11	my	my	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
this	this	d	this	this	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
February	February	np1	February	February	0
1587.	1587.	crd	1587.	1587.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
.	.	.	.	.	1
