Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spoyle	spoyle	n1	spoil	spoil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
better	better	jc	better	better	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hereafter	hereafter	av	hereafter	hereafter	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
heare	heare	vvi	hear	hear	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
none	none	pix	none	none	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
Christian	Christian	np1	Christian	Christian	0
nor	nor	ccx	nor	nor	0
Turke	Turke	np1	Turke	Turk	0
that	that	cst	that	that	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
peniworth	peniworth	n1	pennyworth	pennyworth	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
goods	goods	n2-j	goods	good	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
perished	perished	vvd	perished	perish	0
both	both	d	both	both	0
bodie	bodie	n1	body	body	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
298	298	crd	298	298	0
within	within	p-acp	within	within	0
seventeene	seventeene	crd	seventeene	seventeen	0
moneths	moneths	n2	months	month	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hereafter	hereafter	av	hereafter	hereafter	0
shall	shall	vmb	shall	shall	0
plainely	plainely	av-j	plainly	plain	0
appeare	appeare	vvi	appear	appear	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
came	came	vvd	came	come	0
the	the	dt	the	the	0
Guardian	Guardian	n1	Guardian	guardian	0
Basha	Basha	n1	Basham	bassa	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
keeper	keeper	n1	keeper	keeper	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fetch	fetch	vvi	fetch	fetch	0
us	us	pno12	us	we	0
all	all	d	all	all	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
remembring	remembring	vvg	remembering	remember	0
the	the	dt	the	the	0
miserable	miserable	j	miserable	miserable	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
poore	poore	j	poor	poor	0
distressed	distressed	j-vvn	distressed	distress	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bondage	bondage	n1	bondage	bondage	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
infidels	infidels	n2	infidels	infidel	0
,	,	,	,	,	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
chest	chest	n1	chest	chest	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
out	out	av	out	out	0
thereof	thereof	av	thereof	thereof	0
a	a	dt	a	a	0
jarre	jarre	n1	jar	jar	0
of	of	pp-f	of	of	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
and	and	cc	and	and	0
filled	filled	vvd	filled	fill	0
a	a	dt	a	a	0
basket	basket	n1	basket	basket	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
white	white	j-jn	white	white	0
Ruske	Ruske	np1	Ruske	Ruske	0
to	to	pc-acp	to	to	0
carie	carie	vvi	carry	carry	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Banio	Banio	np1	Banio	Banio	0
,	,	,	,	,	0
the	the	dt	the	the	0
Turkish	Turkish	jp	Turkish	turkish	0
boyes	boyes	n2	boys	boy	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
my	my	po11	my	my	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
keeper	keeper	n1	keeper	keeper	0
saide	saide	vvd	said	say	0
,	,	,	,	,	0
deliver	deliver	vvb	deliver	deliver	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
jarre	jarre	n1	jar	jar	0
of	of	pp-f	of	of	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
thou	thou	pns21	thou	thou	0
commest	commest	vv2	comest	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
187.	187.	crd	187.	187.	0
]	]	]	]	]	1
Banio	Banio	np1	Banio	Banio	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
againe	againe	av	again	again	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
any	any	d	any	any	0
more	more	dc	more	more	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Banio	Banio	np1	Banio	Banio	0
,	,	,	,	,	0
and	and	cc	and	and	0
sawe	sawe	vvd	saw	see	0
our	our	po12	our	our	0
Marchants	Marchants	n2	Merchants	merchant	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
company	company	n1	company	company	0
in	in	p-acp	in	in	0
chaines	chaines	n2	chains	chain	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
all	all	av-d	all	all	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
same	same	d	same	same	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
heart	heart	n1	heart	heart	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
so	so	av	so	so	0
hard	hard	av-j	hard	hard	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
pitied	pitied	vvn	pitied	pity	0
our	our	po12	our	our	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
hearing	hearing	vvg	hearing	hear	0
or	or	cc	or	or	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
lamentable	lamentable	j	lamentable	lamentable	0
greeting	greeting	n1	greeting	greeting	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
us	us	pno12	us	we	0
:	:	:	:	:	0
all	all	d	all	all	0
this	this	d	this	this	0
happened	happened	vvd	happened	happen	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
,	,	,	,	,	0
1584.	1584.	crd	1584.	1584.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
second	second	ord	second	second	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
The	The	dt	The	the	0
English-with	English-with	j	English-with	english-with	0
all	all	d	all	all	0
his	his	po31	his	his	0
counsell	counsell	n1	counsel	counsel	0
sate	sate	vvd	sat	sit	0
in	in	p-acp	in	in	0
judgement	judgement	n1	judgement	judgement	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
.	.	.	.	.	1
The	The	dt	The	the	0
araigud	araigud	vvn	araigud	araigud	0
.	.	.	.	.	0
first	first	ord	first	first	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
had	had	vhn	had	have	0
forth	forth	av	forth	forth	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
arraigned	arraigned	vvn	arraigned	arraign	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Factors	Factors	n2	Factors	factor	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
asked	asked	vvd	asked	ask	0
them	them	pno32	them	they	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
not	not	xx	not	not	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
sent	sent	vvd	sent	send	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	np1	And	And	0
Romaine	Romaine	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
king	king	n1	king	king	0
on	on	p-acp	on	on	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
commaunde	commaunde	vvi	command	command	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
so	so	av	so	so	0
was	was	vbds	was	be	0
hee	hee	pns31	he	he	0
as	as	p-acp	as	as	0
touching	touching	vvg	touching	touch	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
under	under	p-acp	under	under	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
said	said	vvd	said	say	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
offence	offence	n1	offence	offence	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
is	is	vbz	is	be	0
wholy	wholy	av-jn	wholly	whole	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
foorthwith	foorthwith	av	forthwith	forthwith	0
the	the	dt	the	the	0
king	king	n1	king	king	0
gave	gave	vvd	gave	give	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Romaine	Romaine	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
hanged	hanged	vvn	hanged	hang	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Northeast	Northeast	n1	Northeast	north-east	0
bul-warke	bul-warke	n1	bulwark	bulwark	0
:	:	:	:	:	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
he	he	pns31	he	he	0
conveyed	conveyed	vvd	conveyed	convey	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
called	called	vvd	called	call	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
Andrew	Andrew	np1	Andrew	Andrew	0
Dier	Dier	np1	Dier	Dier	0
,	,	,	,	,	0
and	and	cc	and	and	0
used	used	vvd	used	use	0
fewe	fewe	d	few	few	0
wordes	wordes	n2	words	word	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
condemned	condemned	vvd	condemned	condemn	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hanged	hanged	vvn	hanged	hang	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
walles	walles	n2	walls	wall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Westermost	Westermost	j	Westermost	westermost	0
bulwarke	bulwarke	n1	bulwark	bulwark	0
.	.	.	.	.	1
299	299	crd	299	299	0
Then	Then	av	Then	then	0
fell	fell	vvd	fell	fall	0
our	our	po12	our	our	0
other	other	j-jn	other	other	0
Factor	Factor	n1	Factor	factor	0
(	(	(	(	(	0
named	named	vvd	nam	name	0
Richard	Richard	np1	Richard	Richard	0
Skegs	Skegs	vvz	Skegs	skeg	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
knees	knees	n2	knees	knee	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
either	either	av-d	either	either	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
suffer	suffer	vvb	suffer	suffer	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
countrey	countrey	n1	country	country	0
favouring	favouring	vvg	favouring	favour	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Richard	Richard	np1	Richard	Richard	0
Skegs	Skegs	n2	Skegs	skeg	0
besought	besought	vvd	besought	beseech	0
the	the	dt	the	the	0
king	king	n1	king	king	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
them	them	pno32	them	they	0
both	both	d	both	both	0
.	.	.	.	.	1
So	So	av	So	so	0
then	then	av	then	then	0
the	the	dt	the	the	0
king	king	n1	king	king	0
spake	spake	vvd	spoke	speak	0
these	these	d	these	these	0
wordes	wordes	n2	words	word	0
:	:	:	:	:	0
Beholde	Beholde	vvb	Behold	behold	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pardon	pardon	vvb	pardon	pardon	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
presently	presently	av-j	presently	present	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
shouted	shouted	vvd	shouted	shout	0
,	,	,	,	,	0
and	and	cc	and	and	0
cried	cried	vvd	cried	cry	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
Away	Away	av	Away	away	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
king	king	n1	king	king	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Banio	Banio	np1	Banio	Banio	0
whereas	whereas	cs	whereas	whereas	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
us	us	pno12	us	we	0
what	what	r-crq	what	what	0
had	had	vhd	had	have	0
happened	happened	vvn	happened	happen	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
all	all	av-d	all	all	0
rejoyced	rejoyced	vvd	rejoiced	rejoice	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
good	good	j	good	good	0
hap	hap	n1	hap	hap	0
of	of	pp-f	of	of	0
Master	Master	n1	Master	master	0
Skegs	Skegs	n2	Skegs	skeg	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
afterward	afterward	av	afterwards	afterward	0
our	our	po12	our	our	0
joy	joy	n1	joy	joy	0
was	was	vbds	was	be	0
turned	turned	vvn	turned	turn	0
to	to	p-acp	to	to	0
double	double	j-jn	double	double	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
minde	minde	n1	mind	mind	0
was	was	vbds	was	be	0
altered	altered	vvn	altered	alter	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
counsell	counsell	n1	counsel	counsel	0
had	had	vhd	had	have	0
advised	advised	vvn	advised	advise	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
unlesse	unlesse	cs	unless	unless	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
died	died	vvd	died	die	0
also	also	av	also	also	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
confiscate	confiscate	vvi	confiscate	confiscate	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
nor	nor	ccx	nor	nor	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
neither	neither	d	neither	neither	0
captive	captive	j-jn	captive	captive	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
men	men	n2	men	man	0
:	:	:	:	:	0
Master	Master	n1	Master	master	0
Dier	Dier	np1	Dier	Dier	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
king	king	n1	king	king	0
sent	sent	vvd	sent	send	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
condemned	condemned	vvn	condemned	condemn	0
to	to	p-acp	to	to	0
anotijer	anotijer	n1	anotijer	anotijer	0
judgement	judgement	n1	judgement	judgement	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
a	a	dt	a	a	0
bulwark^	bulwark^	n1	bulwark^	bulwark^	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
hanged	hanged	vvn	hanged	hang	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
all	all	d	all	all	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
trust	trust	n1	trust	trust	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
infidels	infidels	ng1	infidels	infidel	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
King	King	n1	King	king	0
,	,	,	,	,	0
pardoned	pardoned	vvd	pardoned	pardon	0
a	a	dt	a	a	0
man	man	n1	man	man	0
nowe	nowe	av	now	now	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
after	after	a-acp	after	after	0
hanged	hanged	vvn	hanged	hang	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
cause	cause	n1	cause	cause	0
before	before	p-acp	before	before	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
multitude	multitude	n1	multitude	multitude	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
promised	promised	vvd	promised	promise	0
our	our	po12	our	our	0
Factors	Factors	n2	Factors	factor	0
their	their	po32	their	their	0
oyles	oyles	n2	oils	oil	0
custome	custome	n1	custom	custom	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
going	going	vvg	going	go	0
away	away	av	away	away	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
uttermost	uttermost	j	uttermost	uttermost	0
penie	penie	n1	penny	penny	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
custome	custome	n1	custom	custom	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
A	A	dt	A	a	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
that	that	d	that	that	0
Romaine	Romaine	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
saw	saw	vvd	saw	see	0
no	no	dx	no	no	0
remedy	remedy	n1	remedy	remedy	0
but	but	p-acp	but	but	0
turnedTurke	turnedTurke	np1	turnedTurke	turnedTurke	0
,	,	,	,	,	0
shou	shou	vv2	shou	shou	0
|	|	|	|	|	0
j	j	crd	j	j	0
die	die	vvi	die	die	0
,	,	,	,	,	0
he	he	pns31	he	he	0
protested	protested	vvd	protested	protest	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
™	™	sy	™	™	0
fe^and	fe^and	av	fe^and	fe^and	0
after	after	p-acp	after	after	0
-	-	-	-	-	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
saved	saved	vvn	saved	save	0
his	his	po31	his	his	0
life	life	n1	life	life	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
saide	saide	vvd	said	say	0
the	the	dt	the	the	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
If	If	cs	If	if	0
ward	ward	n1	ward	ward	0
was	was	vbds	was	be	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vmd2	wilt	will	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
speake	speake	vvb	speak	speak	0
the	the	dt	the	the	0
words	words	n2	words	word	0
that	that	cst	that	that	0
thereunto	thereunto	av	thereunto	thereunto	0
hanged	hanged	vvn	hanged	hang	0
.	.	.	.	.	0
belong	belong	vvb	belong	belong	0
:	:	:	:	:	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
so	so	av	so	so	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
saide	saide	vvd	said	say	0
they	they	pns32	they	they	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Now	Now	av	Now	now	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
hee	hee	pns31	he	he	0
did	did	vdd	did	do	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
reported	reported	vvd	reported	report	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
execution	execution	n1	execution	execution	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
before	before	a-acp	before	before	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
libertie	libertie	n1	liberty	liberty	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
he	he	pns31	he	he	0
then	then	av	then	then	0
was	was	vbds	was	be	0
condemned	condemned	vvn	condemned	condemn	0
slave	slave	n1	slave	slave	0
300	300	crd	300	300	0
*	*	*	*	*	0
5	5	crd	5	5	0
$4-perpetuali	$4-perpetuali	j	$4-perpetuali	$4-perpetuali	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
paiment	paiment	n1	payment	payment	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
king	king	n1	king	king	0
condemned	condemned	vvd	condemned	condemn	0
all	all	d	all	all	0
us	us	pno12	us	we	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
